product_id,tn,cust_request_tn,cust_request_qty,plan_precios_cuidados,mes,meses_historia,cat1,cat2,cat3,sku_size,producto_estrella,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe,dif_cust_request_tn,dif_cust_request_tn_porc,tn_lag_1,tn_lag_2,tn_lag_3,tn_lag_4,tn_lag_5,tn_lag_6,tn_lag_7,tn_lag_8,tn_lag_9,tn_lag_10,tn_lag_11,tn_lag_12,tn_lag_13,tn_lag_14,tn_lag_15,tn_delta_1,tn_delta_2,tn_delta_3,tn_delta_4,tn_delta_5,tn_delta_6,tn_delta_7,tn_delta_8,tn_delta_9,tn_delta_10,tn_delta_11,tn_delta_12,tn_delta_13,tn_delta_14,tn_delta_15,cat1_tn,cat1_tn_lag_1,cat1_tn_delta_1,cat1_tn_lag_2,cat1_tn_delta_2,cat1_tn_lag_3,cat1_tn_delta_3,cat1_tn_lag_4,cat1_tn_delta_4,cat1_tn_lag_5,cat1_tn_delta_5,cat1_tn_lag_6,cat1_tn_delta_6,cat1_tn_lag_7,cat1_tn_delta_7,cat1_tn_lag_8,cat1_tn_delta_8,cat1_tn_lag_9,cat1_tn_delta_9,cat1_tn_lag_10,cat1_tn_delta_10,cat1_tn_lag_11,cat1_tn_delta_11,cat1_tn_lag_12,cat1_tn_delta_12,cat1_tn_lag_13,cat1_tn_delta_13,cat1_tn_lag_14,cat1_tn_delta_14,cat1_tn_lag_15,cat1_tn_delta_15,cat2_tn,cat2_tn_lag_1,cat2_tn_delta_1,cat2_tn_lag_2,cat2_tn_delta_2,cat2_tn_lag_3,cat2_tn_delta_3,cat2_tn_lag_4,cat2_tn_delta_4,cat2_tn_lag_5,cat2_tn_delta_5,cat2_tn_lag_6,cat2_tn_delta_6,cat2_tn_lag_7,cat2_tn_delta_7,cat2_tn_lag_8,cat2_tn_delta_8,cat2_tn_lag_9,cat2_tn_delta_9,cat2_tn_lag_10,cat2_tn_delta_10,cat2_tn_lag_11,cat2_tn_delta_11,cat2_tn_lag_12,cat2_tn_delta_12,cat2_tn_lag_13,cat2_tn_delta_13,cat2_tn_lag_14,cat2_tn_delta_14,cat2_tn_lag_15,cat2_tn_delta_15,cat3_tn,cat3_tn_lag_1,cat3_tn_delta_1,cat3_tn_lag_2,cat3_tn_delta_2,cat3_tn_lag_3,cat3_tn_delta_3,cat3_tn_lag_4,cat3_tn_delta_4,cat3_tn_lag_5,cat3_tn_delta_5,cat3_tn_lag_6,cat3_tn_delta_6,cat3_tn_lag_7,cat3_tn_delta_7,cat3_tn_lag_8,cat3_tn_delta_8,cat3_tn_lag_9,cat3_tn_delta_9,cat3_tn_lag_10,cat3_tn_delta_10,cat3_tn_lag_11,cat3_tn_delta_11,cat3_tn_lag_12,cat3_tn_delta_12,cat3_tn_lag_13,cat3_tn_delta_13,cat3_tn_lag_14,cat3_tn_delta_14,cat3_tn_lag_15,cat3_tn_delta_15,tn_target,tn_predicted
20715,1.80664,1.80664,197.0,0.0,2,25,FOODS,SOPAS Y CALDOS,Baking Bags,15.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.70918,2.27655,2.5807,2.85356,3.25829,3.31882,4.04327,3.78806,5.00971,5.54791,6.99082,3.04648,4.22252,2.78289,3.1765,-1.90254,-0.4699099999999998,-0.7740600000000002,-1.04692,-1.45165,-1.51218,-2.23663,-1.98142,-3.2030700000000003,-3.74127,-5.1841800000000005,-1.2398399999999998,-2.4158800000000005,-0.97625,-1.36986,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,2066.79192,1459.56278,607.2291400000001,1172.69106,894.10086,1409.06665,657.7252700000001,1497.69748,569.0944400000001,1638.19014,428.6017800000002,2100.3958,-33.60388000000012,2319.1394,-252.3474799999999,2814.20857,-747.4166499999997,3352.28816,-1285.49624,2990.38124,-923.58932,3917.49797,-1850.70605,1976.3477,90.44422000000009,1250.72957,816.0623500000002,1643.91597,422.8759500000001,1677.79264,388.9992800000002,14.17293,20.23344,-6.060510000000001,13.65515,0.5177800000000001,15.94048,-1.76755,17.02598,-2.85305,19.65149,-5.478559999999998,21.26411,-7.091179999999998,26.97373,-12.8008,19.63913,-5.466200000000001,28.66037,-14.48744,31.46117,-17.28824,36.32236,-22.14943,13.819,0.3539300000000018,17.97375,-3.800819999999998,15.74236,-1.5694300000000003,18.22657,-4.053639999999998,5.27229,3.4972506671463743
20718,2.70216,2.70216,177.0,0.0,2,25,PC,CABELLO,Tratamiento Fem,350.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,4.54435,3.02509,2.52822,3.47227,3.80477,3.41109,4.58641,4.26915,4.63415,8.82689,3.92518,5.54955,6.49737,6.83366,5.50752,-1.84219,-0.3229299999999999,0.1739399999999999,-0.7701099999999999,-1.10261,-0.7089300000000001,-1.88425,-1.5669899999999997,-1.93199,-6.1247300000000005,-1.22302,-2.84739,-3.79521,-4.1315,-2.8053600000000003,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,4242.05794,3981.84758,260.2103599999996,3232.77547,1009.2824699999996,3773.5836,468.47433999999976,4138.96793,103.0900099999999,3664.38761,577.6703299999995,3835.56257,406.4953699999997,3819.62734,422.4305999999997,4555.55059,-313.49265000000014,4641.04722,-398.9892800000007,4426.67761,-184.61967000000004,6476.34838,-2234.2904400000007,4411.33719,-169.2792500000005,4113.84645,128.21148999999969,4225.66922,16.38871999999992,5254.09741,-1012.0394700000006,18.18046,21.50624,-3.325779999999998,17.89168,0.2887799999999991,14.59286,3.5876,16.2759,1.90456,25.72679,-7.546330000000001,14.85035,3.3301099999999995,16.86099,1.319469999999999,16.5888,1.591660000000001,19.84312,-1.662659999999999,32.13498,-13.95452,14.70399,3.476469999999999,22.50931,-4.328849999999999,29.69999,-11.51953,23.64402,-5.463560000000001,25.32868,-7.148219999999999,3.61171,3.7221698654430693
20721,2.42341,2.42341,175.0,0.0,2,25,FOODS,SOPAS Y CALDOS,Sazonadores,10.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,2.801,2.34873,2.24912,1.61007,2.64336,4.15384,1.39429,5.78879,5.26175,4.22025,6.20374,3.37783,2.73049,4.32811,0.00415,-0.3775900000000001,0.0746799999999998,0.17429,0.8133400000000002,-0.2199499999999998,-1.7304299999999997,1.02912,-3.36538,-2.83834,-1.79684,-3.78033,-0.9544199999999998,-0.30708,-1.9047,2.41926,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,2066.79192,1459.56278,607.2291400000001,1172.69106,894.10086,1409.06665,657.7252700000001,1497.69748,569.0944400000001,1638.19014,428.6017800000002,2100.3958,-33.60388000000012,2319.1394,-252.3474799999999,2814.20857,-747.4166499999997,3352.28816,-1285.49624,2990.38124,-923.58932,3917.49797,-1850.70605,1976.3477,90.44422000000009,1250.72957,816.0623500000002,1643.91597,422.8759500000001,1677.79264,388.9992800000002,16.22702,18.97001,-2.742989999999999,15.34908,0.8779399999999988,13.52645,2.700569999999999,13.84432,2.3827,20.31015,-4.083130000000001,22.29359,-6.066569999999999,24.29588,-8.06886,28.27454,-12.04752,38.61748,-22.39046,31.46353,-15.23651,42.59912,-26.3721,23.92006,-7.69304,20.28,-4.052979999999998,15.45939,0.7676299999999987,19.58081,-3.35379,1.92544,3.5461507991397867
20722,3.8427,3.8427,140.0,0.0,2,25,PC,CABELLO,ACONDICIONADOR,400.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,4.17245,3.32224,2.52857,3.11409,1.85626,3.37001,3.00559,3.7213,5.10043,4.45856,5.93761,6.92632,5.20451,5.17425,8.2102,-0.3297500000000006,0.5204599999999999,1.3141299999999996,0.7286099999999998,1.98644,0.4726899999999996,0.8371099999999996,0.1213999999999999,-1.2577300000000005,-0.6158600000000005,-2.0949100000000005,-3.08362,-1.3618100000000002,-1.33155,-4.367500000000001,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,4242.05794,3981.84758,260.2103599999996,3232.77547,1009.2824699999996,3773.5836,468.47433999999976,4138.96793,103.0900099999999,3664.38761,577.6703299999995,3835.56257,406.4953699999997,3819.62734,422.4305999999997,4555.55059,-313.49265000000014,4641.04722,-398.9892800000007,4426.67761,-184.61967000000004,6476.34838,-2234.2904400000007,4411.33719,-169.2792500000005,4113.84645,128.21148999999969,4225.66922,16.38871999999992,5254.09741,-1012.0394700000006,3269.04109,3007.4101,261.6309900000001,2801.59626,467.4448300000004,3649.43755,-380.39645999999993,3525.09998,-256.0588899999998,3310.59487,-41.55377999999973,4274.4273,-1005.38621,4136.27917,-867.2380799999996,4693.96762,-1424.9265300000002,4870.26869,-1601.2275999999997,4364.06674,-1095.02565,6722.0101,-3452.9690100000003,3616.93899,-347.89789999999994,3444.66646,-175.62536999999975,4122.75383,-853.7127399999995,4543.98267,-1274.9415800000002,2.68468,3.663592149034681
20724,3.49512,3.49512,71.0,0.0,2,23,HC,ROPA ACONDICIONADOR,Concentrado,450.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,0.85382,2.21136,1.64011,2.53077,4.576219999999999,2.47546,1.46192,7.38335,1.29608,4.74206,5.55889,0.62616,1.96349,4.08499,2.30389,2.6413,1.28376,1.85501,0.96435,-1.0810999999999993,1.01966,2.0332,-3.88823,2.19904,-1.2469400000000004,-2.06377,2.86896,1.53163,-0.5898700000000003,1.19123,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,2157.30003,1814.99032,342.30970999999977,1930.83067,226.46935999999985,2610.09835,-452.79832000000033,2700.35259,-543.0525600000001,2561.3462600000003,-404.0462300000004,3738.43933,-1581.1393000000005,3515.15613,-1357.8561,3446.61139,-1289.31136,3931.42691,-1774.1268800000005,3564.08919,-1406.7891600000005,4958.61456,-2801.31453,2614.77865,-457.4786199999999,2451.96688,-294.66685000000007,3181.37584,-1024.0758100000005,3541.83836,-1384.5383300000003,51.17948,28.00916,23.17032,21.46549,29.71399,33.25027,17.929209999999998,45.68466,5.494819999999997,50.59665,0.5828299999999942,68.44811,-17.26863,56.38389,-5.204410000000003,53.48425,-2.304770000000005,69.3653,-18.185820000000007,57.71845,-6.538969999999999,60.3995,-9.220019999999998,59.10485,-7.925370000000001,34.8168,16.362679999999997,57.23806,-6.058579999999999,54.53277,-3.353290000000001,2.48161,3.2209280029203207
20725,2.37178,2.37178,235.0,0.0,2,25,PC,DEOS,Aero,100.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,2.77832,2.23272,2.08667,2.21045,2.38929,2.35186,2.00379,2.24446,3.55886,3.497,6.23799,5.79867,4.03203,4.00994,3.97492,-0.4065399999999997,0.1390600000000001,0.2851100000000004,0.1613300000000004,-0.0175099999999996,0.0199200000000003,0.3679900000000002,0.1273200000000001,-1.18708,-1.1252199999999997,-3.86621,-3.42689,-1.6602499999999996,-1.63816,-1.6031399999999998,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,930.34547,1016.43427,-86.08879999999999,955.10585,-24.76038000000005,1003.72741,-73.38193999999999,1002.21112,-71.86564999999996,872.98199,57.36347999999998,831.45327,98.8922,831.4657100000001,98.87975999999992,805.18889,125.15657999999996,1117.85903,-187.5135600000001,1102.58396,-172.23848999999996,1358.14441,-427.7989399999999,1015.10473,-84.75926000000004,1073.82548,-143.48001,1207.96509,-277.61961999999994,1318.77046,-388.42499,651.94894,659.16674,-7.217800000000011,594.73119,57.21775000000002,617.1594,34.78953999999999,633.46933,18.47960999999998,545.60434,106.3446,543.26712,108.68182000000002,545.7056,106.24334,530.50861,121.44033000000002,735.38573,-83.43678999999997,708.1225000000001,-56.17356000000007,935.08005,-283.13111000000004,686.04468,-34.09573999999998,699.18893,-47.239990000000034,800.99151,-149.04256999999996,851.63453,-199.68559000000005,4.16771,2.9241370878096857
20729,2.32944,2.35798,136.0,0.0,2,25,FOODS,SOPAS Y CALDOS,Sopas,10.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.02854,1.2103580183038027,0.8026500000000001,0.72879,0.49689,1.07687,3.0638,6.700810000000001,8.95276,16.00974,7.43666,9.38794,6.25896,0.4275899999999999,0.72671,0.4026099999999999,0.57076,1.52679,1.60065,1.83255,1.25257,-0.7343600000000001,-4.371370000000001,-6.62332,-13.6803,-5.10722,-7.0585,-3.92952,1.90185,1.60273,1.92683,1.75868,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,2066.79192,1459.56278,607.2291400000001,1172.69106,894.10086,1409.06665,657.7252700000001,1497.69748,569.0944400000001,1638.19014,428.6017800000002,2100.3958,-33.60388000000012,2319.1394,-252.3474799999999,2814.20857,-747.4166499999997,3352.28816,-1285.49624,2990.38124,-923.58932,3917.49797,-1850.70605,1976.3477,90.44422000000009,1250.72957,816.0623500000002,1643.91597,422.8759500000001,1677.79264,388.9992800000002,132.25411,68.14809,64.10602,45.55633,86.69778,34.41241,97.8417,48.53652,83.71759,107.52428,24.729829999999996,236.96804,-104.71393,417.50723,-285.25312,622.2051799999999,-489.95107,572.45519,-440.2010800000001,545.22198,-412.96787000000006,611.68489,-479.43078,137.97808,-5.723970000000008,112.75403,19.50008,70.35758,61.89653,79.56613,52.68798,6.4944,6.730804622261344
20730,1.85908,1.85908,143.0,0.0,2,25,FOODS,SOPAS Y CALDOS,Sazonadores,10.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,2.718,2.05412,2.12464,1.6723,3.23258,2.77198,3.33218,4.78873,4.95054,4.14552,6.19956,3.02927,2.07484,2.14955,3.18278,-0.8589199999999999,-0.1950400000000001,-0.2655599999999998,0.1867800000000001,-1.3735,-0.9129,-1.4731,-2.92965,-3.09146,-2.28644,-4.34048,-1.1701899999999998,-0.2157599999999999,-0.29047,-1.3237,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,2066.79192,1459.56278,607.2291400000001,1172.69106,894.10086,1409.06665,657.7252700000001,1497.69748,569.0944400000001,1638.19014,428.6017800000002,2100.3958,-33.60388000000012,2319.1394,-252.3474799999999,2814.20857,-747.4166499999997,3352.28816,-1285.49624,2990.38124,-923.58932,3917.49797,-1850.70605,1976.3477,90.44422000000009,1250.72957,816.0623500000002,1643.91597,422.8759500000001,1677.79264,388.9992800000002,16.22702,18.97001,-2.742989999999999,15.34908,0.8779399999999988,13.52645,2.700569999999999,13.84432,2.3827,20.31015,-4.083130000000001,22.29359,-6.066569999999999,24.29588,-8.06886,28.27454,-12.04752,38.61748,-22.39046,31.46353,-15.23651,42.59912,-26.3721,23.92006,-7.69304,20.28,-4.052979999999998,15.45939,0.7676299999999987,19.58081,-3.35379,2.58106,3.1781871546032057
20731,7.73216,7.78141,134.0,1.0,2,12,HC,ROPA LAVADO,Liquido,400.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0492499999999997,0.6329187126754636,3.20117,3.85488,3.00866,5.05924,4.48172,5.18908,4.10119,8.17541,8.06342,6.38454,6.08003,5.81594,,,,4.530990000000001,3.87728,4.7235000000000005,2.6729200000000004,3.25044,2.5430800000000007,3.630970000000001,-0.443249999999999,-0.3312600000000003,1.34762,1.6521300000000003,1.91622,,,,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,4803.36603,4714.71521,88.65081999999984,4845.26343,-41.89739999999984,6436.29452,-1632.9284900000002,6989.499870000001,-2186.1338400000004,5221.53214,-418.1661100000001,5375.71267,-572.3466399999998,4606.54745,196.8185800000001,4699.75161,103.61441999999988,5486.00805,-682.6420200000002,4552.74026,250.62577000000056,6097.12292,-1293.7568899999997,4243.47832,559.88771,4549.7983,253.5677300000007,4434.73833,368.6277,4920.6361,-117.27006999999958,10.26486,5.517130523450195
20733,4.00764,4.00764,62.0,0.0,2,25,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,1000.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,1.77996,1.97652,1.8018,1.97652,2.03112,2.53344,2.8173600000000003,3.549,4.30248,6.68216,13.56239,2.47206,4.02373,2.30082,3.5849800000000003,2.2276800000000003,2.0311200000000005,2.20584,2.0311200000000005,1.9765200000000005,1.4742000000000002,1.19028,0.4586400000000004,-0.2948399999999997,-2.67452,-9.55475,1.5355800000000004,-0.0160899999999992,1.7068200000000004,0.42266,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,2157.30003,1814.99032,342.30970999999977,1930.83067,226.46935999999985,2610.09835,-452.79832000000033,2700.35259,-543.0525600000001,2561.3462600000003,-404.0462300000004,3738.43933,-1581.1393000000005,3515.15613,-1357.8561,3446.61139,-1289.31136,3931.42691,-1774.1268800000005,3564.08919,-1406.7891600000005,4958.61456,-2801.31453,2614.77865,-457.4786199999999,2451.96688,-294.66685000000007,3181.37584,-1024.0758100000005,3541.83836,-1384.5383300000003,3269.04109,3007.4101,261.6309900000001,2801.59626,467.4448300000004,3649.43755,-380.39645999999993,3525.09998,-256.0588899999998,3310.59487,-41.55377999999973,4274.4273,-1005.38621,4136.27917,-867.2380799999996,4693.96762,-1424.9265300000002,4870.26869,-1601.2275999999997,4364.06674,-1095.02565,6722.0101,-3452.9690100000003,3616.93899,-347.89789999999994,3444.66646,-175.62536999999975,4122.75383,-853.7127399999995,4543.98267,-1274.9415800000002,1.95468,4.3703512313034665
20735,2.63233,2.63233,271.0,0.0,2,25,PC,DEOS,NoAero,50.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,2.92403,2.24909,2.38475,2.21767,1.7256,1.4675,1.37788,1.58575,4.82209,2.93573,4.42837,4.04057,2.98231,3.34986,3.24675,-0.2917,0.3832400000000002,0.2475800000000001,0.41466,0.90673,1.16483,1.25445,1.04658,-2.18976,-0.3033999999999999,-1.79604,-1.4082399999999995,-0.3499799999999999,-0.71753,-0.61442,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,930.34547,1016.43427,-86.08879999999999,955.10585,-24.76038000000005,1003.72741,-73.38193999999999,1002.21112,-71.86564999999996,872.98199,57.36347999999998,831.45327,98.8922,831.4657100000001,98.87975999999992,805.18889,125.15657999999996,1117.85903,-187.5135600000001,1102.58396,-172.23848999999996,1358.14441,-427.7989399999999,1015.10473,-84.75926000000004,1073.82548,-143.48001,1207.96509,-277.61961999999994,1318.77046,-388.42499,44.18212,41.75691,2.42521,39.67096,4.511159999999997,43.53053,0.6515899999999988,31.79259,12.389529999999995,32.71131,11.47081,25.63975,18.54237,27.80783,16.37429,33.42172,10.760399999999995,47.19538,-3.0132600000000025,43.43052,0.7515999999999963,61.54433,-17.362210000000005,46.59442,-2.412300000000002,43.6571,0.5250199999999978,41.6947,2.48742,49.18895,-5.006830000000001,4.14184,2.7584038866940936
20737,1.08108,1.08108,34.0,0.0,2,25,HC,ROPA ACONDICIONADOR,Concentrado,1000.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,1.61616,1.59432,1.51788,3.92028,2.1294,2.2386,4.1496,2.42424,3.6582,3.75648,7.05432,1.26278,3.06061,4.03447,2.34363,-0.53508,-0.5132399999999999,-0.4367999999999998,-2.8392,-1.04832,-1.15752,-3.0685200000000004,-1.34316,-2.57712,-2.6754,-5.97324,-0.1816999999999999,-1.97953,-2.95339,-1.26255,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,2157.30003,1814.99032,342.30970999999977,1930.83067,226.46935999999985,2610.09835,-452.79832000000033,2700.35259,-543.0525600000001,2561.3462600000003,-404.0462300000004,3738.43933,-1581.1393000000005,3515.15613,-1357.8561,3446.61139,-1289.31136,3931.42691,-1774.1268800000005,3564.08919,-1406.7891600000005,4958.61456,-2801.31453,2614.77865,-457.4786199999999,2451.96688,-294.66685000000007,3181.37584,-1024.0758100000005,3541.83836,-1384.5383300000003,51.17948,28.00916,23.17032,21.46549,29.71399,33.25027,17.929209999999998,45.68466,5.494819999999997,50.59665,0.5828299999999942,68.44811,-17.26863,56.38389,-5.204410000000003,53.48425,-2.304770000000005,69.3653,-18.185820000000007,57.71845,-6.538969999999999,60.3995,-9.220019999999998,59.10485,-7.925370000000001,34.8168,16.362679999999997,57.23806,-6.058579999999999,54.53277,-3.353290000000001,2.81736,2.8664454126487158
20739,3.49892,3.49892,392.0,0.0,2,25,PC,DEOS,NoAero,50.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.0,0.0,3.40395,3.11626,3.48032,2.54554,2.22879,1.94101,1.8892,2.50998,3.33993,3.40166,4.56003,3.80304,3.41432,3.24881,3.2667,0.09497,0.38266,0.0186000000000001,0.95338,1.27013,1.55791,1.60972,0.98894,0.1589900000000002,0.0972599999999999,-1.0611100000000002,-0.3041200000000001,0.0846,0.2501099999999998,0.2322199999999998,6404.59203,6156.20969,248.3823400000001,5241.36305,1163.22898,5819.48668,585.1053499999998,6352.47097,52.12105999999949,5863.34339,541.2486399999998,6189.66883,214.92320000000015,6203.48173,201.11030000000028,7352.39439,-947.8023600000006,7602.02822,-1197.4361900000004,7248.97144,-844.3794100000005,10526.35092,-4121.758890000001,7172.62281,-768.03078,7023.45545,-618.8634200000006,7297.63638,-893.0443500000001,8888.00629,-2483.41426,930.34547,1016.43427,-86.08879999999999,955.10585,-24.76038000000005,1003.72741,-73.38193999999999,1002.21112,-71.86564999999996,872.98199,57.36347999999998,831.45327,98.8922,831.4657100000001,98.87975999999992,805.18889,125.15657999999996,1117.85903,-187.5135600000001,1102.58396,-172.23848999999996,1358.14441,-427.7989399999999,1015.10473,-84.75926000000004,1073.82548,-143.48001,1207.96509,-277.61961999999994,1318.77046,-388.42499,44.18212,41.75691,2.42521,39.67096,4.511159999999997,43.53053,0.6515899999999988,31.79259,12.389529999999995,32.71131,11.47081,25.63975,18.54237,27.80783,16.37429,33.42172,10.760399999999995,47.19538,-3.0132600000000025,43.43052,0.7515999999999963,61.54433,-17.362210000000005,46.59442,-2.412300000000002,43.6571,0.5250199999999978,41.6947,2.48742,49.18895,-5.006830000000001,2.03709,3.306590754987958
