periodo,customer_id,product_id,plan_precios_cuidados,cust_request_qty,cust_request_tn,tn,periodo_fecha,cat1,cat2,cat3,brand,sku_size,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe
201808,10004,20005,0,7,1.54627,1.54627,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10012,20005,0,1,0.51542,0.51542,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20005,0,4,1.22413,1.22413,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20005,0,18,17.20657,15.14488,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20005,0,6,47.93443,47.93443,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20005,0,1,0.51542,0.51542,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20005,0,3,1.03085,1.03085,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20005,0,18,62.95904,61.81222,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20005,0,16,23.32294,23.32294,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20005,0,4,2.19055,2.19055,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20005,0,36,220.08605,220.08605,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20004,0,14,9.83455,9.83455,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20004,0,3,8.59229,8.59229,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20004,0,33,52.27841,52.27841,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20004,0,5,9.83455,9.83455,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10012,20004,0,2,1.55282,1.55282,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20004,0,4,3.10565,3.10565,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20004,0,11,21.73954,21.73954,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20004,0,17,28.00259,25.93216,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20004,0,17,21.73954,21.73954,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20004,0,15,52.95129,52.56826,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20004,0,1,12.42259,12.42259,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20004,0,6,23.70645,23.70645,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20003,0,18,59.1318,59.1318,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20003,0,3,8.71416,8.71416,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20003,0,4,59.75424,59.75424,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20003,0,13,21.29264,21.29264,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20003,0,1,56.0196,56.0196,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20003,0,8,102.7545,102.7545,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20003,0,17,96.60788,96.08918,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20003,0,4,36.72396,36.72396,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20003,0,32,31.07013,31.07013,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20003,0,13,11.20392,11.20392,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20003,0,14,24.27516,21.16296,2018-08-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20006,0,4,7.05773,7.05773,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20006,0,18,10.08994,10.08994,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20006,0,85,93.37119,91.01861,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20006,0,18,19.76165,19.76165,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20006,0,5,7.84192,7.84192,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20006,0,14,123.26461,105.90781,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20006,0,3,14.11546,14.11546,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20006,0,9,14.89966,14.89966,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20006,0,8,13.33127,13.33127,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20006,0,5,14.11546,14.11546,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20006,0,8,9.09663,9.09663,2018-08-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20001,0,16,11.95264,11.95264,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20001,0,30,41.27974,32.26205,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20001,0,62,66.54047,65.0618,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20001,0,29,275.57166,275.57166,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10012,20001,0,2,122.73021,121.99087,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20001,0,10,14.17066,14.17066,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20001,0,6,42.1423,42.1423,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20001,0,17,59.16949,55.84247,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20001,0,7,96.60691,82.06658,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20001,0,6,131.35582,125.44112,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20001,0,8,384.82574,384.82574,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20001,0,23,139.2421,139.2421,2018-08-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20011,0,3,29.87712,29.87712,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20011,0,14,44.02944,44.02944,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20011,0,19,36.90414,36.90414,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10012,20011,0,1,1.57248,1.57248,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20011,0,5,7.07616,7.07616,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20011,0,6,16.51104,16.51104,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20011,0,12,22.80096,22.80096,2018-08-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20002,0,6,126.758,126.758,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20002,0,25,104.06924,104.06924,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20002,0,26,23.3249,22.58833,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20002,0,21,77.95428,77.95428,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20002,0,8,13.50389,13.50389,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20002,0,10,10.32322,7.37692,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20002,0,74,50.33253,50.33253,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20002,0,6,22.83386,21.3607,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10012,20002,0,1,73.65758,73.65758,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20002,0,5,30.07684,30.07684,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20002,0,10,14.30743,14.0061,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20002,0,5,175.55058,168.92139,2018-08-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10009,20009,0,17,8.04684,8.04684,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10011,20009,0,3,13.16755,13.16755,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10005,20009,0,19,20.98163,19.41882,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10004,20009,0,10,21.94592,21.94592,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10013,20009,0,3,3.65765,3.65765,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10003,20009,0,19,38.84872,38.84872,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10002,20009,0,15,22.67745,22.65529,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10008,20009,0,10,10.97296,10.97296,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10001,20009,0,11,56.69364,56.69364,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10012,20009,0,3,21.21439,21.21439,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10007,20009,0,3,16.94713,16.94713,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201808,10006,20009,0,60,89.69011,85.30092,2018-08-01,HC,ROPA LAVADO,Liquido,ROPEX1,3000.0,12.3,17.0,8.0,3.9,30.17,False
201809,10004,20007,0,3,7.35567,7.35567,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10005,20007,0,4,2.56866,2.56866,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10009,20007,0,14,10.04109,10.04109,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10006,20007,0,4,3.38596,3.38596,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10008,20007,0,13,16.57948,16.57948,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20007,0,2,10.62485,7.35567,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20007,0,24,58.91344,58.91344,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20007,0,5,48.45401,47.05293,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10011,20007,0,5,11.44216,11.44216,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20007,0,2,5.39027,5.39027,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20007,0,2,3.07459,3.07459,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20007,0,16,36.73942,17.85403,2018-09-01,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20005,0,18,61.55881,55.95357,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20005,0,4,2.57712,2.57712,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10011,20005,0,2,25.25578,25.25578,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20005,0,2,0.57985,0.57985,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20005,0,3,1.86841,1.86841,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20005,0,1,0.25771,0.25771,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10009,20005,0,6,6.01328,6.01328,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10006,20005,0,33,120.09379,119.06294,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20005,0,2,1.54627,1.54627,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10005,20005,0,21,38.39909,37.88366,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20005,0,3,1.28856,1.28856,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,120.0,17.4,21.5,13.8,6.5,38.53,False
201809,10006,20004,0,34,80.22924,80.22924,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20004,0,3,4.14086,4.14086,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10011,20004,0,4,37.68186,37.68186,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20004,0,3,6.7289,6.7289,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10008,20004,0,12,8.28173,8.28173,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20004,0,2,5.17608,5.17608,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10009,20004,0,6,6.93595,5.90073,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20004,0,2,1.55282,1.55282,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20004,0,16,29.76246,29.76246,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20004,0,2,6.7289,6.7289,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20004,0,22,93.12803,87.95195,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10005,20004,0,20,39.02764,38.51004,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,240.0,17.4,21.5,13.8,6.5,38.53,False
201809,10008,20003,0,9,12.4488,12.4488,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20003,0,20,75.63295,62.85996,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10006,20003,0,35,77.18256,77.18256,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20003,0,3,17.42832,17.42832,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20003,0,2,31.122,31.122,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20003,0,8,124.38426,124.38426,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10005,20003,0,13,22.40784,22.40784,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20003,0,1,11.20392,11.20392,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20003,0,18,114.52896,114.52896,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10009,20003,0,8,4.56456,4.56456,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20003,0,2,13.07124,13.07124,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10011,20003,0,2,6.63936,6.63936,2018-09-01,FOODS,ADEREZOS,Mayonesa,NATURA,475.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20006,0,9,42.40913,38.68683,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20006,0,3,0.92012,0.92012,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10008,20006,0,9,7.05773,7.05773,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20006,0,9,27.44674,23.68261,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10006,20006,0,8,9.88083,9.88083,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20006,0,3,4.18236,4.18236,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20006,0,2,7.05773,3.92096,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10011,20006,0,6,10.9787,10.9787,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10005,20006,0,8,14.89966,14.89966,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10009,20006,0,19,29.34971,29.34971,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20006,0,2,1.56839,1.56839,2018-09-01,HC,VAJILLA,Cristalino,LIMPIEX,750.0,17.4,21.5,13.8,6.5,38.53,False
201809,10005,20001,0,12,15.40289,15.32447,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10011,20001,0,5,59.14709,59.14709,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10009,20001,0,9,5.66826,5.15297,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10008,20001,0,16,20.91432,20.91432,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20001,0,4,163.88672,163.88672,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20001,0,5,3.32702,3.32702,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20001,0,6,160.31325,129.26103,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20001,0,11,23.92769,17.27364,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10006,20001,0,23,48.05701,48.05701,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20001,0,54,358.57922,358.57922,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20001,0,3,96.11402,26.61619,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20001,0,12,249.58279,191.07422,2018-09-01,HC,ROPA LAVADO,Liquido,ARIEL,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10001,20011,0,37,61.06464,61.06464,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20011,0,5,18.86976,17.29728,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20011,0,2,9.43488,9.43488,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10003,20011,0,5,9.07452,9.07452,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10013,20011,0,3,8.77968,8.77968,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20011,0,2,19.656,19.656,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10008,20011,0,7,12.57984,12.57984,2018-09-01,HC,ROPA LAVADO,Polvo,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10007,20002,0,2,73.65758,73.65758,2018-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10012,20002,0,3,28.23541,28.23541,2018-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10004,20002,0,12,92.86435,92.35098,2018-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
201809,10002,20002,0,6,14.19582,7.78984,2018-09-01,HC,ROPA LAVADO,Liquido,LIMPIEX,3000.0,17.4,21.5,13.8,6.5,38.53,False
