periodo,periodo_fecha,product_id,tn,cust_request_qty,cust_request_tn,plan_precios_cuidados,cat1,cat2,cat3,sku_size,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe
201807,2018-07-01,20278,25.04705,191,25.04705,0,FOODS,SOPAS Y CALDOS,Caldo Cubo,2.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20280,21.70401,175,21.70401,0,HC,ROPA LAVADO,Liquido,900.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20281,24.42013,206,24.42013,0,HC,HOGAR,Baño,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20282,16.78383,194,17.50143,0,PC,CABELLO,ACONDICIONADOR,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20283,19.48686,300,19.48686,0,PC,PIEL2,Barra,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20284,18.67391,337,18.67391,0,PC,CABELLO,ACONDICIONADOR,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20285,17.39522,189,17.39522,0,FOODS,SOPAS Y CALDOS,Caldo Cubo,6.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20287,17.08017,162,17.08017,0,PC,PIEL2,Jabon Barra,270.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20288,21.03149,190,21.61402,0,HC,ROPA LAVADO,Liquido,900.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20289,28.04165,265,28.04165,0,FOODS,ADEREZOS,Salsa Golf,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20290,23.28238,331,23.28238,0,PC,CABELLO,Acond Mujer,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20291,16.914009999999998,132,18.199959999999997,0,PC,CABELLO,ACONDICIONADOR,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20292,18.53212,308,18.97164,0,PC,CABELLO,ACONDICIONADOR,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20293,25.86138,208,25.86138,0,HC,HOGAR,Gel,500.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20294,25.11873,261,25.11873,0,PC,PIEL2,BARRAS,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20295,18.71096,133,18.82094,0,PC,CABELLO,SHAMPOO,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20296,11.24523,336,11.2472,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20297,17.59074,254,17.59074,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20298,16.6983,275,16.6983,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20299,21.66801,139,21.66801,0,FOODS,ADEREZOS,Ketchup,240.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20300,11.76215,334,11.76215,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20301,13.79091,251,13.79091,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20302,26.94792,329,26.94792,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20303,18.59536,178,18.73421,0,PC,CABELLO,ACONDICIONADOR,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20304,16.19436,147,16.19436,0,HC,ROPA ACONDICIONADOR,Concentrado,1000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20305,24.73135,278,24.73135,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20306,14.75367,247,14.8088,0,PC,CABELLO,ACONDICIONADOR,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20307,12.36264,310,12.58672,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20308,23.88922,221,23.88922,0,HC,HOGAR,Antigrasa,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20309,16.57465,327,17.24617,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20310,16.0245,184,17.12813,0,PC,CABELLO,SHAMPOO,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20311,20.0018,230,20.0018,0,HC,VAJILLA,Cristalino,1000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20312,26.95336,215,26.95336,0,HC,HOGAR,Cremoso,375.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20313,19.85256,90,19.85256,0,HC,PROFESIONAL,Cremoso,3000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20314,17.53998,184,19.18197,0,PC,CABELLO,SHAMPOO,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20315,22.82264,484,22.82265,0,PC,DEOS,Aero,89.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20316,10.52286,245,10.534650000000001,1,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20317,11.18475,325,11.18475,0,PC,CABELLO,Styling,280.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20318,26.52741,218,26.52741,0,PC,PIEL2,BARRAS,375.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20319,18.19474,180,18.19476,0,HC,HOGAR,PISOS,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20320,9.97609,401,9.97609,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20321,8.2596,239,8.79004,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20322,12.71087,80,12.71087,0,FOODS,ADEREZOS,Mayonesa,1000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20323,22.22531,173,22.22531,0,FOODS,SOPAS Y CALDOS,Caldo Cubo,12.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20324,17.93851,278,17.93851,0,PC,CABELLO,ACONDICIONADOR,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20325,14.37949,135,14.37949,0,FOODS,ADEREZOS,Barbacoa,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20326,11.8749,407,11.8749,0,PC,DEOS,RollOn,50.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20327,19.79169,272,19.897190000000002,0,PC,CABELLO,ACONDICIONADOR,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20328,18.70596,143,19.145490000000002,0,FOODS,ADEREZOS,Mostaza,240.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20329,18.702189999999998,248,18.75938,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20330,16.48516,348,16.84654,0,PC,CABELLO,Acond Mujer,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20331,24.14412,200,24.14412,0,PC,PIEL2,BARRAS,375.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20332,23.72077,277,23.72077,0,HC,ROPA LAVADO,Liquido,120.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20334,36.70236,207,36.70236,0,PC,CABELLO,SHAMPOO,180.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20335,16.4838,168,16.88109,0,PC,CABELLO,Acond Mujer,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20336,11.70895,234,11.70895,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20337,18.329159999999998,248,18.329159999999998,0,PC,DEOS,Pies Talco,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20338,14.20252,260,14.64205,0,PC,CABELLO,ACONDICIONADOR,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20339,20.30301,226,20.44224,0,PC,PIEL2,BARRAS,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20340,34.897729999999996,210,35.71098,0,PC,CABELLO,ACONDICIONADOR,180.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20341,14.44937,125,14.63081,0,HC,HOGAR,PISOS,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20342,17.25872,161,17.25872,0,PC,CABELLO,SHAMPOO,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20343,17.01533,293,17.42406,0,PC,CABELLO,Acond Mujer,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20344,20.038050000000002,163,20.038050000000002,0,PC,CABELLO,SHAMPOO,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20345,10.75861,150,12.08775,0,HC,VAJILLA,Opaco,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20346,13.22349,178,13.69727,0,PC,CABELLO,SHAMPOO,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20347,19.27107,233,19.27107,0,PC,PIEL2,BARRAS,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20348,18.7903,156,18.93084,0,PC,CABELLO,ACONDICIONADOR,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20349,22.29489,415,22.67171,0,PC,DEOS,Aero,89.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20350,22.6688,319,22.68772,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20351,29.115720000000003,292,29.115720000000003,0,PC,CABELLO,NUTRICION,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20352,11.90677,238,11.90677,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20353,14.01682,228,14.01682,0,PC,CABELLO,POST WASH,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20354,16.132830000000002,491,16.132830000000002,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20356,14.31504,204,14.31504,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20357,18.782690000000002,343,18.782690000000002,0,HC,HOGAR,Baño,500.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20358,13.5954,114,13.5954,0,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,1000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20359,18.98233,389,19.0797,0,PC,DEOS,Aero,89.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20360,17.60612,129,17.60612,0,FOODS,SOPAS Y CALDOS,Salsas Wet,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20361,10.96315,117,10.96315,0,HC,VAJILLA,Opaco,500.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20362,5.21228,233,5.21228,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20363,25.17711,151,27.08156,0,HC,ROPA LAVADO,Polvo,800.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20364,21.54544,146,27.3243,0,PC,CABELLO,ACONDICIONADOR,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20365,10.69052,260,11.301400000000001,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20366,19.74629,170,19.74629,0,HC,HOGAR,Baño,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20367,10.60365,283,10.65082,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20368,26.93801,267,27.580099999999998,0,PC,CABELLO,Acond Mujer,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20369,18.05076,201,18.05076,0,PC,PIEL2,BARRAS,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20370,15.90899,45,15.92391,0,HC,ROPA LAVADO,Liquido,4000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20371,21.437739999999998,120,21.437739999999998,0,HC,ROPA ACONDICIONADOR,Diluido,2000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20372,11.54228,167,11.54228,0,PC,CABELLO,ACONDICIONADOR,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20373,11.62615,105,11.62615,0,HC,ROPA LAVADO,Liquido,1500.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20374,23.43769,156,24.99981,0,HC,VAJILLA,Gel,500.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20375,14.890550000000001,209,14.890550000000001,0,FOODS,ADEREZOS,Mostaza,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20376,20.71034,110,21.07083,0,HC,VAJILLA,Gel,500.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20377,19.86823,255,19.96255,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20378,43.19509,167,43.19509,0,HC,ROPA LAVADO,Liquido,800.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20379,11.905909999999999,144,11.905909999999999,0,FOODS,ADEREZOS,Mayonesa,330.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20380,8.30864,202,8.30864,0,PC,CABELLO,POST WASH,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20381,8.62235,224,8.62235,0,PC,CABELLO,ACONDICIONADOR,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20382,8.08063,285,8.08063,0,PC,DEOS,Talco,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20383,10.314729999999999,105,10.80293,0,PC,CABELLO,ACONDICIONADOR,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20384,6.57174,120,6.57174,0,FOODS,ADEREZOS,Mayonesa,120.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20385,7.29728,93,7.44308,0,PC,CABELLO,SHAMPOO,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20386,9.30794,269,9.30794,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20387,13.64525,291,14.33103,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20388,18.0726,187,18.0726,0,HC,VAJILLA,Opaco,1000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20389,17.46348,126,17.971539999999997,0,PC,CABELLO,SHAMPOO,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20390,14.19138,149,14.1914,0,HC,HOGAR,PISOS,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20391,12.98115,195,12.98115,0,PC,PIEL2,BARRAS,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20392,16.75674,173,18.36198,0,PC,PIEL2,BARRAS,375.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20393,19.034969999999998,157,19.034969999999998,0,PC,PIEL2,Jabon Barra,270.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20394,13.381440000000001,196,13.381440000000001,0,FOODS,ADEREZOS,Mayonesa,330.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20395,13.5458,61,13.5458,0,HC,PROFESIONAL,Antigrasa,5000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20396,8.81311,170,8.81311,0,FOODS,ADEREZOS,Mayonesa,240.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20397,17.99403,256,17.99403,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20398,16.77555,301,16.94686,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20399,11.29485,96,11.29485,0,FOODS,ADEREZOS,Mayonesa,475.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20400,13.75612,303,13.75612,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20401,13.54221,290,13.54221,0,PC,CABELLO,Acond Mujer,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20402,12.08625,248,12.97077,0,PC,DEOS,Pies Talco,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20403,14.89468,280,14.94808,0,PC,CABELLO,ACONDICIONADOR,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20404,10.32067,188,10.97674,0,PC,CABELLO,POST WASH,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20405,13.30875,139,13.30875,0,PC,PIEL2,Jabon Barra,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20406,13.63684,147,13.63684,0,PC,CABELLO,SHAMPOO,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20407,9.27967,284,9.27967,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20409,15.031400000000001,210,15.154250000000001,0,FOODS,SOPAS Y CALDOS,Pure de Papas,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20410,13.50231,322,13.51788,0,PC,DEOS,Aero,89.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20411,11.07224,432,11.07813,0,PC,DEOS,Aero,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20412,5.15006,77,5.82301,0,HC,VAJILLA,Gel,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20413,17.64064,126,17.64064,0,HC,ROPA LAVADO,Liquido,1000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20415,12.6435,115,12.6435,0,HC,HOGAR,PISOS,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20416,12.86952,220,12.86953,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20417,15.2293,243,15.2293,0,PC,CABELLO,Acond Mujer,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20418,16.98988,318,16.98988,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20419,8.59866,206,8.59866,0,PC,PIEL2,Liquido,220.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20420,20.96903,234,20.96903,0,PC,CABELLO,ACONDICIONADOR,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20421,8.5291,157,8.5291,0,HC,HOGAR,TOILETTE,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20422,17.4594,305,17.4594,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20423,9.87686,155,10.62633,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20424,6.2121900000000005,269,6.43569,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20425,7.83676,93,7.83676,0,PC,CABELLO,SHAMPOO,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20426,5.84161,125,5.84161,0,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20427,14.42228,99,14.42228,0,HC,ROPA LAVADO,Liquido,800.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20428,18.64587,341,18.70702,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20429,15.94773,327,15.94773,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20430,13.00605,104,13.51782,0,PC,CABELLO,SHAMPOO,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20431,11.63799,122,11.63799,0,PC,PIEL2,Jabon Barra,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20432,5.53226,275,5.53226,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20433,7.36784,184,7.36784,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20434,13.12657,272,13.12657,0,PC,CABELLO,Acond Mujer,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20435,13.88367,114,14.04747,0,FOODS,SOPAS Y CALDOS,Salsas Wet,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20438,5.7758,186,5.7758,0,PC,CABELLO,ACONDICIONADOR,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20439,15.12409,208,15.50018,0,HC,ROPA LAVADO,Liquido,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20441,9.71521,141,9.72283,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20443,7.77643,148,8.22865,0,PC,CABELLO,ACONDICIONADOR,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20444,14.603,246,14.603,0,PC,CABELLO,Acond Mujer,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20445,7.33361,82,7.33361,0,HC,ROPA LAVADO,Liquido,800.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20446,9.064919999999999,101,9.21951,0,PC,CABELLO,ACONDICIONADOR,650.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20447,14.36494,122,14.36495,0,HC,HOGAR,PISOS,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20448,13.181140000000001,174,13.181140000000001,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20449,17.21873,302,17.21873,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20450,6.8244,137,6.8244,0,PC,CABELLO,ACONDICIONADOR,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20451,16.45371,133,16.45371,0,PC,PIEL2,Jabon Regular,375.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20452,8.12123,235,8.1684,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20453,26.53997,514,26.53997,0,PC,DEOS,Aero,89.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20454,10.70224,91,10.70224,0,FOODS,ADEREZOS,Mayonesa,330.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20456,8.29305,152,8.29305,0,PC,CABELLO,SHAMPOO,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20457,11.63799,131,12.48156,0,PC,PIEL2,Jabon Barra,125.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20459,33.36036,191,33.36036,0,FOODS,ADEREZOS,Mayonesa,230.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20461,15.66524,224,16.44077,0,PC,CABELLO,ACONDICIONADOR,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20462,19.00622,268,19.00622,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20463,8.50689,279,8.50689,0,PC,PIEL1,CREMA,530.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20464,7.63139,232,8.16777,0,PC,CABELLO,SHAMPOO,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20465,9.78372,246,9.78372,0,PC,CABELLO,Niños,350.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20466,8.63756,156,8.63756,0,PC,CABELLO,SHAMPOO,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20467,14.2087,204,14.2087,0,PC,CABELLO,ACONDICIONADOR,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20469,7.14792,164,7.14792,0,PC,CABELLO,Acond Mujer,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20470,11.67052,263,11.72472,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20471,10.99371,121,10.99371,0,FOODS,ADEREZOS,Salsa Golf,240.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20472,21.770039999999998,141,21.770039999999998,0,HC,ROPA LAVADO,Polvo,800.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20473,11.00749,131,11.00749,0,HC,ROPA ACONDICIONADOR,Concentrado,450.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20474,5.11251,160,5.11251,0,PC,CABELLO,ACONDICIONADOR,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20475,9.91211,212,10.42491,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20478,6.61927,87,6.61927,0,HC,HOGAR,PISOS,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20479,10.946720000000001,61,11.34967,0,HC,PROFESIONAL,Gel,2000.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20480,6.40367,119,6.8558900000000005,0,PC,CABELLO,ACONDICIONADOR,750.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20481,9.05943,290,9.05943,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20482,10.25224,248,10.25224,0,PC,CABELLO,SHAMPOO,400.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20483,7.58168,126,7.8777800000000004,0,PC,CABELLO,SHAMPOO,10.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20484,4.54584,239,4.54584,0,PC,DEOS,Aero,100.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20485,9.35605,165,9.35605,0,HC,VAJILLA,Gel,300.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20486,14.60046,228,14.60046,0,PC,PIEL2,Barra,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20488,18.72817,257,18.72817,0,PC,PIEL2,Barra,90.0,10.5,13.5,8.0,3.1,27.57,False
201807,2018-07-01,20489,9.81854,215,9.81854,0,PC,CABELLO,SHAMPOO,200.0,10.5,13.5,8.0,3.1,27.57,False
